Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,WT_rep1,WT_rep2,KO_rep1,KO_rep3,chrom,type,symbol
ENSMUSG00000074749.11,1401.431252,-1.050901973,0.154107364,-6.819284588,9.15E-12,5.10E-10,1615.264548,2165.735724,959.1079423,865.616795,chr2,protein_coding,Kiz
ENSMUSG00000074764.12,58.41620658,-3.947633452,0.652407837,-6.050867616,1.44E-09,5.69E-08,75.6246307,143.7873992,4.008810626,10.24398574,chr2,protein_coding,Sel1l2
ENSMUSG00000074771.11,211.2441387,-1.516223336,0.271213687,-5.59051187,2.26E-08,7.17E-07,287.9553246,338.1482975,108.2378869,110.635046,chr2,protein_coding,Ankef1
ENSMUSG00000074817.3,774.344811,-2.572734701,0.588554702,-4.371275418,1.24E-05,0.000214722,781.4545172,1870.227827,227.500003,218.1968963,chr5,protein_coding,Papolb
ENSMUSG00000074881.5,72.36955201,-1.2624584,0.453713728,-2.782499896,0.005394188,0.041674687,85.32009617,118.9964683,40.08810626,45.07353726,chr2,protein_coding,Mageb3
ENSMUSG00000075227.7,74.34535923,-1.543774256,0.493557658,-3.127849869,0.001760901,0.016404269,72.71599106,148.7455854,41.09030892,34.82955152,chr19,protein_coding,Znhit2
ENSMUSG00000075249.13,881.5463129,-1.973346748,0.215536155,-9.155525422,5.41E-20,9.60E-18,1036.445259,1774.039015,339.7467006,375.9542767,chr2,protein_coding,Fsip2
ENSMUSG00000075271.5,735.3294118,-1.470137454,0.177209293,-8.296051677,1.08E-16,1.22E-14,934.6428717,1226.655261,395.8700493,384.1494652,chr2,protein_coding,Ttc30a1
ENSMUSG00000075272.5,594.2178034,-2.572712751,0.252740456,-10.17926767,2.45E-24,6.71E-22,734.9162829,1300.036417,195.429518,146.4889961,chr2,protein_coding,Ttc30a2
ENSMUSG00000075296.6,5.878028678,-5.979103642,2.089964476,-2.860863766,0.004224886,0.034044737,12.60410512,10.9080096,0,0,chr19,protein_coding,Aldh3b2
ENSMUSG00000075302.11,170.4913866,-3.108675522,0.393776837,-7.894510882,2.91E-15,2.73E-13,203.604775,407.562904,41.09030892,29.70755865,chr2,protein_coding,Erich2
ENSMUSG00000075395.12,15.78887837,-7.403957768,1.761129114,-4.204097082,2.62E-05,0.000422282,13.57365166,49.58186181,0,0,chr16,protein_coding,A630010A05Rik
ENSMUSG00000075502.3,992.0182986,-1.000917535,0.146312191,-6.840971522,7.87E-12,4.41E-10,1288.527362,1357.551376,716.5748994,605.4195572,chr14,protein_coding,Kbtbd6
ENSMUSG00000076433.5,28.64859948,-3.214779461,0.836413816,-3.843527452,0.000121278,0.00164584,29.08639642,74.37279271,6.013215939,5.12199287,chr11,protein_coding,Cep295nl
ENSMUSG00000076434.10,155.7801625,-1.171239406,0.337749183,-3.467778648,0.000524779,0.005867801,166.7620062,264.767142,91.20044174,100.3910603,chr2,protein_coding,Wfdc3
ENSMUSG00000078157.2,21.04163555,-4.73044531,1.30076334,-3.636668689,0.000276187,0.003368132,9.695465474,71.397881,0,3.073195722,chr11,protein_coding,Fem1al
ENSMUSG00000078439.10,2494.945898,-2.704870356,0.400008174,-6.762037703,1.36E-11,7.40E-10,3320.696925,5332.033419,765.6828296,561.3704186,chr10,protein_coding,Smim24
ENSMUSG00000078442.4,42.728763,-2.80954958,0.670418479,-4.190740065,2.78E-05,0.000445799,51.38596701,98.17208638,7.015418595,14.34158004,chr10,protein_coding,Ccdc105
ENSMUSG00000078485.5,168.0892098,-1.231395554,0.318349917,-3.868056781,0.000109706,0.001504945,195.8484026,275.6751516,90.19823908,110.635046,chr4,protein_coding,Plekhn1
ENSMUSG00000078486.4,75.65918454,-1.655722738,0.445205128,-3.719010928,0.000200004,0.002528769,100.8328409,128.9128407,39.0859036,33.80515294,chr4,protein_coding,Perm1
ENSMUSG00000078490.11,574.7596788,-1.810601118,0.20934647,-8.64882564,5.20E-18,7.21E-16,734.9162829,1054.110382,237.5220296,272.4900207,chr4,protein_coding,Cfap74
ENSMUSG00000078494.6,28.93687531,-2.241509972,0.799394977,-2.804008077,0.005047164,0.03946071,27.14730333,68.42296929,14.03083719,6.146391444,chr4,lncRNA,Gm13201
ENSMUSG00000078627.10,710.6505657,-2.998034297,0.653202451,-4.58974747,4.44E-06,8.46E-05,795.9977154,1730.406977,200.4405313,115.7570389,chr11,protein_coding,Marchf10
ENSMUSG00000078632.5,193.802172,-2.387251662,0.318410059,-7.497412841,6.51E-14,5.01E-12,287.9553246,362.9392284,76.16740189,48.14673298,chr11,protein_coding,Lrrc37a
ENSMUSG00000078653.5,1084.996015,-0.661283406,0.134844811,-4.904033021,9.39E-07,2.11E-05,1292.405548,1366.476111,875.9251218,805.1772792,chr11,protein_coding,Cntd1
ENSMUSG00000078670.4,151.8008302,-2.718091604,0.340737458,-7.977084812,1.50E-15,1.44E-13,238.5084507,288.5664357,36.07929563,44.04913868,chr7,protein_coding,Fam174b
ENSMUSG00000078773.12,572.5327069,-0.607056904,0.167951735,-3.614472351,0.00030096,0.003635596,689.3475952,693.154428,462.0154246,445.6133797,chr4,protein_coding,Rad54b
ENSMUSG00000078779.5,297.920949,-0.652658092,0.235246734,-2.774355598,0.005531118,0.042553859,325.7676399,402.6047179,218.4801791,244.8312592,chr7,protein_coding,Zfp59
ENSMUSG00000078907.3,418.2904426,-4.18719596,0.583767269,-7.17271451,7.35E-13,4.89E-11,501.255565,1084.851136,47.10352486,39.95154439,chr15,protein_coding,Fam186b
ENSMUSG00000078958.10,77.26862887,-4.886943004,0.736563637,-6.634787221,3.25E-11,1.67E-09,63.99007213,235.018025,8.017621252,2.048797148,chr13,protein_coding,Atp6ap1l
ENSMUSG00000078963.4,61.71047572,-2.308493326,0.533411449,-4.32779111,1.51E-05,0.000255876,80.47236343,124.9462918,26.05726907,15.36597861,chr18,protein_coding,Hsbp1l1
ENSMUSG00000079177.5,188.0373062,-1.543900135,0.380780677,-4.054565344,5.02E-05,0.000752262,179.3661113,380.7886987,119.2621161,72.73229875,chr12,protein_coding,Fam228a
ENSMUSG00000079235.11,575.7306628,-2.227816997,0.254303871,-8.760452571,1.94E-18,2.89E-16,659.2916522,1238.554908,211.4647605,193.6113305,chr9,protein_coding,Ccdc13
ENSMUSG00000079244.4,27.55200517,-3.154530503,0.799506335,-3.945597884,7.96E-05,0.001135059,46.53823428,52.55677351,7.015418595,4.097594296,chr14,protein_coding,Gm5622
ENSMUSG00000079265.11,12.09478343,-3.895563175,1.337067842,-2.913511978,0.003573881,0.029685515,12.60410512,32.72402879,1.002202656,2.048797148,chr14,protein_coding,Gm8257
ENSMUSG00000079267.10,101.8504942,-2.689957072,0.426271475,-6.310431806,2.78E-10,1.24E-08,141.5537959,211.2187313,31.06828235,23.5611672,chr14,protein_coding,Gm5930
ENSMUSG00000079324.12,232.0674784,-2.940320825,0.757704668,-3.880563165,0.000104215,0.001435455,251.1125558,570.1914108,73.16079392,33.80515294,chr2,protein_coding,4932414N04Rik
ENSMUSG00000079407.10,7.674143236,-6.362914194,2.110424584,-3.014992454,0.002569856,0.022578583,1.939093095,28.75747985,0,0,chr14,lncRNA,1700110I01Rik
ENSMUSG00000079429.10,838.8697311,-2.102238905,0.557761199,-3.76906624,0.000163859,0.002136296,845.4445893,1876.177651,288.6343651,345.2223194,chr1,protein_coding,Mroh2a
ENSMUSG00000079523.9,4700.424367,-0.625228197,0.114196992,-5.474997076,4.38E-08,1.31E-06,5051.337512,6355.403046,3662.048507,3732.908404,chr6,protein_coding,Tmsb10
ENSMUSG00000079580.10,37.45612546,-2.031782609,0.738735982,-2.750350136,0.005953162,0.045233297,26.17775678,94.20553743,12.02643188,17.41477576,chr17,protein_coding,Tmem217
ENSMUSG00000079608.11,512.3811071,-1.85345468,0.262066261,-7.072465844,1.52E-12,9.59E-11,568.1542768,1037.252549,252.5550694,191.5625333,chr18,protein_coding,Stard6
ENSMUSG00000081984.4,668.0639828,-1.83957209,0.549099112,-3.350164022,0.000807637,0.008432266,682.5607694,1406.141601,339.7467006,243.8068606,chr1,protein_coding,Dnajb3
ENSMUSG00000082310.2,21.74088952,-4.01932089,1.093241077,-3.67651836,0.000236439,0.002924269,16.48229131,65.44805758,4.008810626,1.024398574,chr4,processed_pseudogene,Gm12904
ENSMUSG00000082396.5,131.6568304,-1.414856086,0.361189629,-3.917211267,8.96E-05,0.001261341,161.9142734,221.1351037,85.1872258,58.39071872,chr13,transcribed_processed_pseudogene,Zfp389
ENSMUSG00000083218.3,20.78468129,-2.845967475,0.958394762,-2.969514847,0.002982704,0.025681716,17.45183785,55.53168522,4.008810626,6.146391444,chr8,processed_pseudogene,Gm16425
ENSMUSG00000083649.6,142.7705265,-4.921690419,1.014839002,-4.849725334,1.24E-06,2.70E-05,108.5892133,444.2534818,9.019823908,9.219587166,chr7,protein_coding,Rasl2-9
ENSMUSG00000083896.9,87.25799151,-1.848495303,0.447915908,-4.126880227,3.68E-05,0.000574105,107.6196668,165.6034184,46.1013222,29.70755865,chr7,transcribed_unprocessed_pseudogene,Scgb2b23-ps
ENSMUSG00000084081.4,20.01592874,-2.631241152,0.934734069,-2.814962288,0.004878296,0.038347878,20.3604775,48.59022457,7.015418595,4.097594296,chr11,processed_pseudogene,Gm12057
ENSMUSG00000084135.5,142.8947511,-3.883161288,1.055416685,-3.67926843,0.000233904,0.002896458,137.6756097,397.6465317,28.06167438,8.195188592,chr11,protein_coding,Pom121l12
ENSMUSG00000084768.3,16.07811404,-5.962364378,1.789453966,-3.331946221,0.000862409,0.0089625,7.756372379,55.53168522,0,1.024398574,chr2,lncRNA,Gm13605
ENSMUSG00000084829.9,19.72714668,-3.585036309,1.015742256,-3.529474421,0.000416386,0.004800657,23.26911714,49.58186181,4.008810626,2.048797148,chr2,lncRNA,Gm14266
ENSMUSG00000084938.3,11.37333354,-5.457491438,1.874367749,-2.911643908,0.003595322,0.029812024,5.817279284,38.67385221,1.002202656,0,chr2,lncRNA,BB557941
ENSMUSG00000084950.8,125.2779389,-1.0282186,0.351327978,-2.926663015,0.003426199,0.028682544,168.7010992,167.5866929,97.21365768,67.61030588,chr6,lncRNA,Gm5577
ENSMUSG00000085016.3,73.64821779,-1.605802404,0.45164311,-3.55546751,0.000377308,0.004410423,102.771934,118.9964683,42.09251157,30.73195722,chr13,lncRNA,Gm11335
ENSMUSG00000085084.9,32.71308725,-2.057248164,0.751119434,-2.738909516,0.006164334,0.046458554,26.17775678,79.33097889,12.02643188,13.31718146,chr3,lncRNA,4930570G19Rik
ENSMUSG00000085254.2,128.918553,-2.383533286,0.372758566,-6.394308554,1.61E-10,7.48E-09,197.7874957,235.018025,51.11233548,31.75635579,chr8,processed_pseudogene,Gm15881
ENSMUSG00000085260.9,180.1553509,-1.890910082,0.345696924,-5.469849309,4.50E-08,1.34E-06,200.6961353,366.9057774,75.16519924,77.85429162,chr11,lncRNA,Med9os
ENSMUSG00000085293.3,129.5115522,-1.394250768,0.357177962,-3.903518463,9.48E-05,0.001322945,153.1883545,222.1267409,77.16960455,65.56150874,chr2,lncRNA,Gm13817
ENSMUSG00000085312.2,80.77142234,-2.530901167,0.483593894,-5.233525896,1.66E-07,4.41E-06,97.92420129,177.5030653,22.04845844,25.60996435,chr7,lncRNA,Gm12763
ENSMUSG00000085379.3,403.8578551,-1.118801957,0.199799238,-5.599630762,2.15E-08,6.84E-07,544.8851596,561.2666756,270.5947173,238.6848677,chr11,lncRNA,2310058D17Rik
ENSMUSG00000085405.2,8.627121766,-6.532022616,1.941214336,-3.36491571,0.00076567,0.008094345,8.725918927,25.78256814,0,0,chr2,lncRNA,4930441J16Rik
ENSMUSG00000085407.3,119.8160078,-1.237667905,0.411675345,-3.006417362,0.002643459,0.023124837,111.497853,225.1016526,80.17621252,62.48831301,chr7,lncRNA,1700095J03Rik
ENSMUSG00000085416.2,33.06956176,-3.599414637,0.887670598,-4.05489902,5.02E-05,0.000751745,31.99503606,90.23898849,9.019823908,1.024398574,chr6,lncRNA,1700019G24Rik
ENSMUSG00000085470.3,25.26361687,-3.162622424,0.961651627,-3.288740262,0.001006368,0.010196725,14.54319821,76.35606718,4.008810626,6.146391444,chr6,lncRNA,1700012C14Rik
ENSMUSG00000085500.10,150.220488,-5.726393363,0.549567449,-10.41981903,2.01E-25,6.17E-23,228.8129852,360.9559539,7.015418595,4.097594296,chr14,transcribed_unprocessed_pseudogene,Gm16976
ENSMUSG00000085525.8,66.01711016,-1.839544659,0.502662968,-3.659598529,0.000252611,0.003107188,79.50281689,126.9295662,34.07489032,23.5611672,chr4,lncRNA,Gm13166
ENSMUSG00000085558.9,73.37788879,-1.288434666,0.460517209,-2.79779917,0.005145209,0.040041602,87.25918927,120.9797428,35.07709298,50.19553013,chr4,lncRNA,4930412C18Rik
ENSMUSG00000085561.2,38.68826109,-3.311316575,0.710163148,-4.662754724,3.12E-06,6.18E-05,52.35551356,88.25571401,9.019823908,5.12199287,chr11,lncRNA,1700046C09Rik
ENSMUSG00000085576.4,455.3462373,-3.209587375,0.746925415,-4.297065422,1.73E-05,0.000289659,496.4078323,1147.324282,119.2621161,58.39071872,chr9,protein_coding,Dpy19l2
ENSMUSG00000085593.2,44.25426753,-8.891333366,2.72943077,-3.257577903,0.001123674,0.011145305,21.33002404,155.6870461,0,0,chr4,lncRNA,4930589P08Rik
ENSMUSG00000085668.3,17.73349413,-7.57163834,1.709708321,-4.428614078,9.48E-06,0.000168778,20.3604775,50.57349904,0,0,chr2,lncRNA,Gm35202
ENSMUSG00000085684.3,387.0647582,-0.690590636,0.202699207,-3.406972558,0.000656877,0.007119044,476.0473548,479.9524223,316.6960395,275.5632164,chr11,protein_coding,4930469K13Rik
ENSMUSG00000085818.8,35.81739922,-2.443396387,0.702399414,-3.478642407,0.000503961,0.005665077,40.72095499,80.32261613,14.03083719,8.195188592,chr2,lncRNA,Gm13267
ENSMUSG00000085820.8,33.92235277,-2.194656289,0.731328863,-3.000915732,0.00269169,0.023465603,30.05594297,81.31425336,12.02643188,12.29278289,chr12,lncRNA,4933406K04Rik
ENSMUSG00000085937.2,7.145188584,-6.260144276,2.018531634,-3.101335729,0.001926497,0.017718521,7.756372379,20.82438196,0,0,chr11,lncRNA,Ccdc42os
ENSMUSG00000085984.9,143.8176493,-2.351659765,0.382344371,-6.150632635,7.72E-10,3.22E-08,169.6706458,311.3740921,47.10352486,47.1223344,chr14,lncRNA,1700001G11Rik
ENSMUSG00000086021.3,46.23836427,-1.654453639,0.558357079,-2.963074527,0.003045828,0.026125174,63.02052558,77.34770442,22.04845844,22.53676863,chr6,lncRNA,Gm15767
ENSMUSG00000086066.8,20.22240325,-2.494567854,0.887313845,-2.811370371,0.004933096,0.038718492,31.99503606,36.69057774,4.008810626,8.195188592,chr4,lncRNA,4930423M02Rik
ENSMUSG00000086158.3,473.2723882,-1.376895737,0.215212393,-6.39784595,1.58E-10,7.35E-09,589.4843008,777.4435931,294.647581,231.5140777,chr9,protein_coding,Ccpg1os
ENSMUSG00000086160.2,11.85522549,-4.491500206,1.53599477,-2.924163737,0.00345383,0.02885417,8.725918927,36.69057774,2.004405313,0,chr15,lncRNA,4933438A12Rik
ENSMUSG00000086161.2,9.549605619,-5.199954412,1.84310148,-2.821306623,0.004782846,0.037773659,21.33002404,15.86619578,1.002202656,0,chr1,lncRNA,Gm15389
ENSMUSG00000086211.2,105.4298438,-4.847000588,0.58325167,-8.310307259,9.55E-17,1.09E-14,128.9496908,278.6500633,10.02202656,4.097594296,chr4,lncRNA,Gm12462
ENSMUSG00000086272.3,17.21774626,-3.663705518,1.140012735,-3.21374087,0.001310179,0.012684284,26.17775678,37.68221497,5.011013282,0,chr4,lncRNA,BC039966
ENSMUSG00000086275.2,15.28753708,-7.357433115,1.760481286,-4.179216884,2.93E-05,0.000466043,14.54319821,46.6069501,0,0,chr4,lncRNA,1700121C08Rik
ENSMUSG00000086379.8,126.4221453,-3.519881458,0.427532891,-8.233007406,1.83E-16,2.00E-14,171.6097389,293.5246219,19.04185047,21.51237005,chr2,lncRNA,1700026D11Rik
ENSMUSG00000086459.3,65.12107273,-4.631030687,0.7324012,-6.323079052,2.56E-10,1.15E-08,63.99007213,186.4278004,8.017621252,2.048797148,chr11,lncRNA,1700030C12Rik
ENSMUSG00000086587.9,630.8311046,-0.96144075,0.169160032,-5.683616506,1.32E-08,4.37E-07,771.7590517,895.4484242,428.942737,427.1742054,chr4,lncRNA,Gm11837
ENSMUSG00000086596.3,130.0592151,-1.794540615,0.367254392,-4.886369375,1.03E-06,2.28E-05,161.9142734,241.9594856,65.14317267,51.2199287,chr9,protein_coding,Susd5
ENSMUSG00000086617.2,40.42522564,-2.429947881,0.621492148,-3.909860951,9.23E-05,0.001294938,63.02052558,73.38115547,14.03083719,11.26838431,chr11,lncRNA,Gm11635
ENSMUSG00000086727.9,55.96456758,-2.226455871,0.546769855,-4.072016502,4.66E-05,0.000704305,85.32009617,99.16372361,26.05726907,13.31718146,chr1,protein_coding,4931428L18Rik
ENSMUSG00000086786.2,13.07534901,-4.020401625,1.311509571,-3.065476388,0.002173235,0.019587191,13.57365166,35.6989405,2.004405313,1.024398574,chr13,lncRNA,Gm15908
ENSMUSG00000086788.3,2990.501886,-1.40681784,0.120008707,-11.72263139,9.76E-32,5.06E-29,4020.709532,4665.653196,1774.900905,1500.743911,chr4,lncRNA,1700029M20Rik
ENSMUSG00000086796.3,112.5144929,-4.566888514,0.580132648,-7.872145322,3.49E-15,3.24E-13,108.5892133,323.273739,11.02422922,7.170790018,chr13,lncRNA,4932702P03Rik
ENSMUSG00000086800.2,14.83037716,-7.313521115,1.821142732,-4.015896714,5.92E-05,0.000871167,7.756372379,51.56513628,0,0,chr2,lncRNA,4930556L07Rik
ENSMUSG00000086947.3,24.42104288,-4.536462785,1.112284363,-4.0785099,4.53E-05,0.00068749,23.26911714,70.40624376,4.008810626,0,chr4,lncRNA,4930522O17Rik
ENSMUSG00000086951.2,85.43360431,-9.840096416,1.519512443,-6.475824834,9.43E-11,4.56E-09,103.7414806,237.9929367,0,0,chr11,lncRNA,1700051A21Rik
ENSMUSG00000086955.2,21.72941687,-3.095859496,0.940978758,-3.290041853,0.001001725,0.010170045,22.29957059,55.53168522,6.013215939,3.073195722,chr4,lncRNA,1700021L23Rik
ENSMUSG00000087006.4,69.60504129,-1.494874255,0.484923427,-3.082701664,0.002051307,0.018662834,75.6246307,129.9044779,39.0859036,33.80515294,chr2,protein_coding,Gm13889
ENSMUSG00000087021.4,19.74310004,-2.457802932,0.887497305,-2.769363826,0.005616588,0.043027137,27.14730333,39.66548944,6.013215939,6.146391444,chrX,unprocessed_pseudogene,Fthl17-ps3
ENSMUSG00000087044.2,356.6843354,-7.287054223,0.881489452,-8.266751466,1.38E-16,1.54E-14,668.0175712,749.6777505,8.017621252,1.024398574,chr4,lncRNA,1700042G15Rik
ENSMUSG00000087162.2,686.8039762,-9.818112739,0.849546452,-11.55688746,6.81E-31,3.21E-28,1248.775953,1495.388952,1.002202656,2.048797148,chr2,lncRNA,Gm14244
ENSMUSG00000087165.9,33.38779333,-2.018696882,0.703632918,-2.868963104,0.004118198,0.033424639,43.62959463,63.46478311,8.017621252,18.43917433,chr11,lncRNA,2010001A14Rik
ENSMUSG00000087181.4,12.11690042,-3.892339807,1.415024322,-2.7507229,0.005946392,0.045198834,9.695465474,35.6989405,0,3.073195722,chr2,processed_pseudogene,Gm13570
ENSMUSG00000087264.2,22.47605242,-3.334443895,0.944238653,-3.531357125,0.000413433,0.004774775,22.29957059,59.49823417,4.008810626,4.097594296,chr2,lncRNA,Gad1os
ENSMUSG00000087335.3,13.82745462,-4.72210064,1.479661495,-3.191338463,0.001416153,0.013593143,10.66501202,42.64040115,2.004405313,0,chr13,lncRNA,4930526F13Rik
ENSMUSG00000087417.2,12.85814804,-7.107618204,1.873322315,-3.794124559,0.000148165,0.001965886,5.817279284,45.61531286,0,0,chr4,lncRNA,Gm13001
ENSMUSG00000087479.3,211.2944107,-0.967413444,0.297565785,-3.251090999,0.001149631,0.011374877,221.0566128,338.1482975,131.288548,154.6841847,chr14,lncRNA,Gm16835
ENSMUSG00000087495.8,132.6903413,-1.006108172,0.334585678,-3.007027013,0.002638163,0.023098483,159.9751803,194.3608983,82.18061783,94.24466881,chr2,lncRNA,Gm14152
ENSMUSG00000087534.2,19.93599628,-2.780329157,0.896313806,-3.101959534,0.001922442,0.017689267,34.90367571,34.70730326,5.011013282,5.12199287,chr11,lncRNA,Gm11418
ENSMUSG00000089862.9,229.6850797,-0.703486716,0.257067133,-2.736587555,0.006208007,0.046678862,259.8384747,309.3908177,176.3876675,173.123359,chr6,protein_coding,Umad1
ENSMUSG00000090100.8,1533.405269,-0.766733044,0.123297296,-6.218571454,5.02E-10,2.15E-08,1843.107987,2019.96505,1088.392085,1182.155954,chr2,protein_coding,Ttbk2
ENSMUSG00000090173.9,255.8134993,-6.80056445,1.056932861,-6.434244501,1.24E-10,5.88E-09,229.7825317,784.3850538,6.013215939,3.073195722,chr11,protein_coding,Fbxw10
ENSMUSG00000090558.2,17.25341522,-2.906592135,0.983772274,-2.954537562,0.00313138,0.026678042,26.17775678,34.70730326,3.006607969,5.12199287,chr5,lncRNA,Gm17202
ENSMUSG00000090585.9,61.50504511,-7.916878227,1.525994073,-5.188013747,2.13E-07,5.51E-06,84.35054962,160.6452323,0,1.024398574,chr14,lncRNA,4933406F09Rik
ENSMUSG00000090634.2,59.73032252,-2.382497463,0.537014972,-4.436556865,9.14E-06,0.000163679,78.53327034,121.97138,23.0506611,15.36597861,chr14,protein_coding,Gm8126
ENSMUSG00000090658.8,35.76219881,-2.439666172,0.668346719,-3.650300213,0.000261934,0.003214052,51.38596701,69.41460653,13.02863453,9.219587166,chr13,protein_coding,Prss47
ENSMUSG00000090716.3,17.68066881,-4.482918211,1.212605709,-3.696929824,0.000218223,0.002727311,31.02548952,36.69057774,3.006607969,0,chr14,protein_coding,Gm3371
ENSMUSG00000090724.2,27.2210121,-2.220684964,0.79949344,-2.77761499,0.005475946,0.042193561,25.20821023,64.45642035,11.02422922,8.195188592,chr9,lncRNA,4930542C12Rik
ENSMUSG00000090788.3,31.04544084,-4.561820875,0.987204311,-4.620949102,3.82E-06,7.40E-05,35.87322225,83.29752783,5.011013282,0,chr14,transcribed_unprocessed_pseudogene,Gm9597
ENSMUSG00000090793.3,6.136983332,-6.041060076,2.068039751,-2.921152784,0.003487388,0.029062521,10.66501202,13.88292131,0,0,chr5,unprocessed_pseudogene,Gm6650
ENSMUSG00000090812.9,256.8778312,-1.611915222,0.272558714,-5.914010971,3.34E-09,1.24E-07,314.1330814,460.1196776,128.28194,124.976626,chr12,protein_coding,Samd15
ENSMUSG00000091264.4,1114.102828,-1.096505856,0.16120208,-6.802057722,1.03E-11,5.72E-10,1298.222827,1738.340075,738.6233578,681.2250517,chr13,protein_coding,Smim13
ENSMUSG00000091415.6,313.3982435,-3.1538988,0.324395447,-9.722389241,2.42E-22,5.57E-20,369.3972346,757.6108484,66.14537533,60.43951587,chr10,protein_coding,Ak9
ENSMUSG00000091422.9,9.11189504,-6.610972,1.908064924,-3.464752124,0.00053072,0.005919844,10.66501202,25.78256814,0,0,chr5,lncRNA,Gm6455
ENSMUSG00000091476.9,212.7732568,-1.189781807,0.349708172,-3.402213339,0.000668424,0.007224839,185.1833906,406.5712668,131.288548,128.0498217,chr1,protein_coding,Catspere2
ENSMUSG00000091558.2,43.6473282,-4.794369242,0.858847044,-5.582331892,2.37E-08,7.49E-07,45.56868773,122.9630173,4.008810626,2.048797148,chr19,lncRNA,Gm17227
ENSMUSG00000091685.7,263.008946,-3.51123592,0.867286137,-4.048532279,5.15E-05,0.000771344,244.3257299,722.9035451,56.12334876,28.68316007,chr3,protein_coding,Gm17359
ENSMUSG00000091849.8,13.06739864,-7.131043831,1.801721641,-3.957905409,7.56E-05,0.001084392,12.60410512,39.66548944,0,0,chr14,lncRNA,Gm17188
ENSMUSG00000091933.3,12.83605735,-7.105200748,1.82818212,-3.886484104,0.000101707,0.001404731,9.695465474,41.64876392,0,0,chr5,protein_coding,Gm8857
ENSMUSG00000092054.4,197.5730891,-1.898202013,0.312655719,-6.071221154,1.27E-09,5.08E-08,243.3561834,379.7970614,85.1872258,81.95188592,chr12,transcribed_processed_pseudogene,Kif4-ps
ENSMUSG00000092074.3,816.5279048,-0.906675178,0.188990257,-4.797470483,1.61E-06,3.44E-05,867.7441599,1262.354202,603.3259992,532.6872585,chr17,protein_coding,Dynlt1a
ENSMUSG00000092305.2,521.1103428,-3.002380867,0.701199519,-4.281778276,1.85E-05,0.000308765,573.0020095,1280.203672,151.3326011,79.90308877,chr12,protein_coding,Prps1l1
ENSMUSG00000092519.3,118.5957298,-2.152136377,0.459847207,-4.680111876,2.87E-06,5.75E-05,106.6501202,280.6333378,45.09911954,42.00034153,chr17,protein_coding,Actl9
ENSMUSG00000093394.2,449.8026701,-2.988292026,0.241222359,-12.38812208,3.03E-35,2.19E-32,676.7434901,921.2309923,118.2599135,82.97628449,chr15,lncRNA,Gm20621
ENSMUSG00000093482.10,27.41353365,-2.053350211,0.734640317,-2.795041551,0.005189305,0.040353723,38.7818619,49.58186181,10.02202656,11.26838431,chr6,lncRNA,Gm20619
ENSMUSG00000093628.2,12.52739864,-7.070484097,1.777705815,-3.977308301,6.97E-05,0.001008802,20.3604775,29.74911708,0,0,chr19,lncRNA,Gm20616
ENSMUSG00000093668.4,97.10764246,-6.562497605,1.438011488,-4.563591917,5.03E-06,9.50E-05,61.08143249,323.273739,1.002202656,3.073195722,chr13,protein_coding,Pou5f2
ENSMUSG00000093867.8,41.90046407,-3.9609497,0.760231168,-5.210191144,1.89E-07,4.96E-06,50.41642047,107.0968215,7.015418595,3.073195722,chr15,transcribed_unprocessed_pseudogene,Gsdmcl2
ENSMUSG00000094025.8,15.77783302,-7.402989689,1.749744304,-4.230898007,2.33E-05,0.000380058,15.51274476,47.59858733,0,0,chr5,protein_coding,Gm8879
ENSMUSG00000094036.2,13.29873993,-7.156447797,1.781254701,-4.017644302,5.88E-05,0.000865656,15.51274476,37.68221497,0,0,chr5,protein_coding,Gm6465
ENSMUSG00000094152.6,127.944019,-2.417600424,0.491982126,-4.914000522,8.92E-07,2.02E-05,138.6451563,292.5329847,61.13436205,19.46357291,chr7,protein_coding,Slc6a16
ENSMUSG00000094205.8,17.78301084,-5.085990179,1.398935729,-3.635613897,0.000277319,0.003376329,14.54319821,54.54004799,0,2.048797148,chr5,protein_coding,Gm8926
ENSMUSG00000094282.2,22.77614609,-2.838742513,0.938440226,-3.024958261,0.002486674,0.021971777,17.45183785,62.47314588,4.008810626,7.170790018,chr5,protein_coding,Cfap73
ENSMUSG00000094590.3,10.35144159,-6.794918927,1.870595632,-3.632489466,0.0002807,0.003415324,10.66501202,30.74075432,0,0,chr14,protein_coding,Gm3629
ENSMUSG00000094597.3,23.41884023,-7.972792814,1.666712962,-4.783542815,1.72E-06,3.66E-05,23.26911714,70.40624376,0,0,chr13,processed_pseudogene,Gm4810
ENSMUSG00000094696.2,12.31243802,-4.53614786,1.461178173,-3.104445402,0.001906361,0.017573262,17.45183785,29.74911708,0,2.048797148,chr5,processed_pseudogene,Gm6632
ENSMUSG00000094811.8,9.646372363,-6.692943669,1.978511837,-3.382817096,0.000717464,0.007664818,3.87818619,34.70730326,0,0,chr14,protein_coding,Gm21103
ENSMUSG00000095296.8,15.50231035,-7.377715452,1.731416628,-4.261086173,2.03E-05,0.000335752,20.3604775,41.64876392,0,0,chr5,protein_coding,Gm8906
ENSMUSG00000095677.3,935.1949302,-0.752750375,0.166265272,-4.527405916,5.97E-06,0.000111356,1021.902061,1325.818985,745.6387764,647.4198988,chr17,protein_coding,Dynlt1f
