"","X","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","WT_rep1","WT_rep2","KO_rep1","KO_rep3","chrom","type","symbol"
"20978",20978,"ENSMUSG00000091933.3",12.8360573477052,-7.10520074764547,1.82818211975263,-3.88648410400538,0.000101706583309187,0.0014047310625789,9.69546547408472,41.648763916736,0,0,"chr5","protein_coding","Gm8857"
"21004",21004,"ENSMUSG00000092054.4",197.57308913826,-1.89820201349028,0.312655718719376,-6.07122115426271,1.26941228291972e-09,5.07614389972285e-08,243.356183399526,379.797061431188,85.1872258023827,81.951885919945,"chr12","transcribed_processed_pseudogene","Kif4-ps"
"21007",21007,"ENSMUSG00000092074.3",816.527904798485,-0.906675177504245,0.188990256570941,-4.79747048316168,1.60681878351946e-06,3.44410712560729e-05,867.744159930582,1262.35420157155,603.325999212169,532.687258479643,"chr17","protein_coding","Dynlt1a"
"21051",21051,"ENSMUSG00000092305.2",521.110342810805,-3.00238086691104,0.701199518775374,-4.28177827639501,1.85405674889226e-05,0.000308765302527457,573.002009518407,1280.20367182158,151.332601131292,79.9030887719464,"chr12","protein_coding","Prps1l1"
"21100",21100,"ENSMUSG00000092519.3",118.595729777813,-2.1521363767223,0.459847207438081,-4.68011187609982,2.86718415580535e-06,5.74971300382215e-05,106.650120214932,280.633337819912,45.0991195424379,42.0003415339718,"chr17","protein_coding","Actl9"
"21160",21160,"ENSMUSG00000093394.2",449.802670100163,-2.98829202571645,0.241222358570048,-12.3881220772024,3.03057161507405e-35,2.19002093069315e-32,676.743490091113,921.230992348756,118.259913466837,82.9762844939443,"chr15","lncRNA","Gm20621"
"21174",21174,"ENSMUSG00000093482.10",27.4135336452389,-2.0533502109188,0.734640317019298,-2.79504155074143,0.00518930450733532,0.0403537230597321,38.7818618963389,49.5818618056381,10.0220265649862,11.2683843139924,"chr6","lncRNA","Gm20619"
"21200",21200,"ENSMUSG00000093628.2",12.5273986447402,-7.07048409673615,1.77770581537127,-3.97730830129478,6.96997722844179e-05,0.00100880199742698,20.3604774955779,29.7491170833829,0,0,"chr19","lncRNA","Gm20616"
"21209",21209,"ENSMUSG00000093668.4",97.1076424594977,-6.56249760462064,1.43801148820821,-4.56359191733414,5.02857785900418e-06,9.50030293175449e-05,61.0814324867337,323.27373897276,1.00220265649862,3.07319572199794,"chr13","protein_coding","Pou5f2"
"21245",21245,"ENSMUSG00000093867.8",41.9004640707268,-3.96094969996286,0.760231168162972,-5.21019114427277,1.88646176636777e-07,4.95722952995915e-06,50.4164204652405,107.096821500178,7.01541859549034,3.07319572199794,"chr15","transcribed_unprocessed_pseudogene","Gsdmcl2"
"21268",21268,"ENSMUSG00000094025.8",15.777833022987,-7.40298968854478,1.74974430415919,-4.23089800661026,2.327602016997e-05,0.000380057949033158,15.5127447585355,47.5985873334126,0,0,"chr5","protein_coding","Gm8879"
"21270",21270,"ENSMUSG00000094036.2",13.2987399327051,-7.15644779748052,1.78125470062183,-4.017644301504,5.87828387099448e-05,0.000865656447203074,15.5127447585355,37.682214972285,0,0,"chr5","protein_coding","Gm6465"
"21281",21281,"ENSMUSG00000094152.6",127.94401897127,-2.41760042394765,0.491982125969952,-4.91400052223708,8.92365114742717e-07,2.01744309851443e-05,138.645156279411,292.532984653265,61.1343620464158,19.4635729059869,"chr7","protein_coding","Slc6a16"
"21284",21284,"ENSMUSG00000094205.8",17.7830108363319,-5.08599017881102,1.39893572942911,-3.63561389692045,0.000277319431419178,0.00337632922217405,14.5431982111271,54.5400479862019,0,2.04879714799863,"chr5","protein_coding","Gm8926"
"21291",21291,"ENSMUSG00000094282.2",22.7761460931115,-2.83874251340738,0.938440225805057,-3.02495826089735,0.0024866744182391,0.0219717773705895,17.4518378533525,62.473145875104,4.00881062599448,7.17079001799519,"chr5","protein_coding","Cfap73"
"21325",21325,"ENSMUSG00000094590.3",10.3514415852472,-6.79491892719747,1.87059563165749,-3.63248946602996,0.000280700038256454,0.00341532445825682,10.6650120214932,30.7407543194956,0,0,"chr14","protein_coding","Gm3629"
"21327",21327,"ENSMUSG00000094597.3",23.4188402254524,-7.97279281437206,1.66671296202255,-4.78354281513302,1.72232183960545e-06,3.66065757380008e-05,23.2691171378033,70.4062437640061,0,0,"chr13","processed_pseudogene","Gm4810"
"21342",21342,"ENSMUSG00000094696.2",12.3124380211835,-4.53614785980037,1.46117817273769,-3.10444540196036,0.00190636108575068,0.0175732620542502,17.4518378533525,29.7491170833829,0,2.04879714799863,"chr5","processed_pseudogene","Gm6632"
"21351",21351,"ENSMUSG00000094811.8",9.64637236339514,-6.69294366867119,1.97851183748657,-3.38281709609261,0.000717463978404878,0.00766481844722508,3.87818618963389,34.7073032639467,0,0,"chr14","protein_coding","Gm21103"
"21396",21396,"ENSMUSG00000095296.8",15.5023103530785,-7.37771545244583,1.73141662794775,-4.2610861726508,2.03435767804832e-05,0.000335751984156849,20.3604774955779,41.648763916736,0,0,"chr5","protein_coding","Gm8906"
"21434",21434,"ENSMUSG00000095677.3",935.194930213458,-0.752750374647008,0.166265271681608,-4.52740591606223,5.97121721396893e-06,0.000111356321758016,1021.90206096853,1325.81898468276,745.638776434973,647.419898767566,"chr17","protein_coding","Dynlt1f"
"21445",21445,"ENSMUSG00000095829.9",22.4051123006353,-7.90902624320026,1.6585962914091,-4.76850592526103,1.85597215312419e-06,3.91184797357446e-05,27.1473033274372,62.473145875104,0,0,"chr5","protein_coding","Speer1"
"21477",21477,"ENSMUSG00000096141.3",918.760781703146,-2.03519876664297,0.19085269381266,-10.663715172083,1.5046420991657e-26,5.07415470575314e-24,1204.17681188132,1750.23972173902,394.867846660456,325.758746531781,"chr1","protein_coding","Dnah7a"
"21483",21483,"ENSMUSG00000096177.3",7.4207112543175,-6.31447603479711,2.0884037299863,-3.02358971310521,0.00249794953408289,0.0220329166837983,2.90863964222541,26.7742053750446,0,0,"chr3","processed_pseudogene","Gm5070"
"21538",21538,"ENSMUSG00000096753.8",414.141666952584,-8.08541940820954,0.631134678560714,-12.8109255961788,1.42425437960902e-37,1.44091815585044e-34,676.743490091113,973.787765862732,5.0110132824931,1.02439857399931,"chr12","protein_coding","Fam181a"
"21549",21549,"ENSMUSG00000096828.3",21.2539285103115,-7.83319496713252,2.62614390348161,-2.98277446134907,0.00285648405233073,0.0247148872375096,11.6345585689017,73.3811554723444,0,0,"chr14","transcribed_unprocessed_pseudogene","Gm3618"
"21553",21553,"ENSMUSG00000096846.8",11.8499427837685,-6.98986555301616,1.85467001955779,-3.76879201114319,0.000164039501762272,0.00213726676024328,8.72591892667624,38.6738522083977,0,0,"chr5","protein_coding","Gm8890"
"21565",21565,"ENSMUSG00000096914.4",75.1903720972311,-8.20454116302884,2.19844086792501,-3.7319817342973,0.000189979280143486,0.00242220589440661,31.9950360644796,267.742053750446,0,1.02439857399931,"chr8","protein_coding","Galntl6"
"21584",21584,"ENSMUSG00000096959.2",219.382602567839,-0.952784879377992,0.280950194826477,-3.39129460282617,0.000695632824877589,0.00747897692804099,238.508450662484,340.131571986677,149.328195818294,149.5621918039,"chr16","lncRNA","4930509G22Rik"
"21591",21591,"ENSMUSG00000096971.4",155.949983718915,-0.869539192633545,0.309552867772459,-2.80901675662301,0.00496930600429229,0.0389573567186557,191.970216386877,211.218731292018,122.268724092832,98.342263103934,"chr15","lncRNA","4930556M19Rik"
"21611",21611,"ENSMUSG00000097016.3",38.9170362288872,-2.82079289210609,0.81411404868747,-3.46486207510339,0.000530503478704267,0.00591984380049003,21.3300240429864,115.02991938908,7.01541859549034,12.2927828879918,"chr7","lncRNA","Gm26708"
"21613",21613,"ENSMUSG00000097021.8",360.951604065416,-0.727436675658939,0.222705565639708,-3.26636055802836,0.00108939445128343,0.0108638774407437,399.45317753229,500.776804236945,294.647581010594,248.928853481833,"chr9","lncRNA","4933433G15Rik"
"21626",21626,"ENSMUSG00000097047.3",76.1591941375896,-2.96939291442413,0.573771442435094,-5.17521907647057,2.27643710595368e-07,5.86769788558812e-06,68.8378048660015,201.302358930891,15.0330398474793,19.4635729059869,"chr17","lncRNA","1110020A21Rik"
"21662",21662,"ENSMUSG00000097121.3",228.850168164282,-0.889113873161843,0.285435553057306,-3.11493737776716,0.00183983965387298,0.0170143124115475,238.508450662484,355.997767764482,173.381059574261,147.513394655901,"chr12","lncRNA","D130020L05Rik"
"21665",21665,"ENSMUSG00000097127.8",13.3097852770573,-7.15758207801252,1.791772012495,-3.99469465316949,6.47776830979453e-05,0.000942958014247356,13.5736516637186,39.6654894445105,0,0,"chr14","lncRNA","Gm26886"
"21680",21680,"ENSMUSG00000097157.3",9.15607641751483,-6.61767033979334,2.01838017458358,-3.27870359763054,0.00104285107182789,0.0104667899738917,2.90863964222541,33.7156660278339,0,0,"chr12","lncRNA","Gm26512"
"21684",21684,"ENSMUSG00000097164.4",2716.06360230639,-1.03545850266082,0.112340425060196,-9.2171495889034,3.05102737338729e-20,5.716156284548e-18,3668.76413539366,3633.35883311716,1929.24011375984,1632.8913269549,"chr10","lncRNA","Cep83os"
"21687",21687,"ENSMUSG00000097169.3",46.6878446979434,-3.84661511463619,0.769712933435591,-4.99746716930809,5.80882243460795e-07,1.36828536835689e-05,38.7818618963389,135.854301347448,8.01762125198896,4.09759429599725,"chr14","TEC","Gm26661"
"21690",21690,"ENSMUSG00000097177.9",68.6299983811286,-1.4667274725895,0.487453778079986,-3.00895703048345,0.00262146189082995,0.0229770343617805,73.6855376030438,127.921203458546,38.0837009469476,34.8295515159766,"chr9","lncRNA","9330159M07Rik"
"21734",21734,"ENSMUSG00000097271.2",113.768891637817,-1.99894500835685,0.424654894628526,-4.70722234369972,2.51114967579249e-06,5.10659322009902e-05,125.071504615693,238.984573903176,53.1167407944269,37.9027472379746,"chr5","protein_coding","Gm9903"
"21742",21742,"ENSMUSG00000097287.5",816.548490199923,-1.34521051621643,0.17372237603815,-7.7434499049277,9.67549196539963e-15,8.5119088881694e-13,1018.0238747789,1325.81898468276,491.079301684324,431.271799653711,"chr5","lncRNA","D130017N08Rik"
"21816",21816,"ENSMUSG00000097424.3",13.7663305327281,-3.00695284584998,1.10877685035785,-2.7119549302274,0.00668876866419188,0.0495208727227437,27.1473033274372,21.8160191944808,2.00440531299724,4.09759429599725,"chr8","lncRNA","1700030M09Rik"
"21845",21845,"ENSMUSG00000097483.3",66.965425778224,-3.77735468572652,0.581397132158007,-6.49703013103261,8.19210597198655e-11,4.02327845235864e-09,95.9851081934387,153.703771597478,12.0264318779834,6.14639144399588,"chr13","lncRNA","Gm26806"
"21859",21859,"ENSMUSG00000097515.3",147.862127463074,-1.7069875117514,0.339248793340562,-5.03166863157505,4.86229156244111e-07,1.16706533184381e-05,190.03112329206,262.783867569882,77.1696045503938,61.4639144399588,"chr3","lncRNA","1700040D17Rik"
"21861",21861,"ENSMUSG00000097519.4",270.687716617147,-0.73873983953678,0.253575390986157,-2.91329468787887,0.00357636927020852,0.0296939908959373,312.193988265528,364.922502889496,232.51101630768,173.123359005884,"chr1","lncRNA","4930558J18Rik"
"21862",21862,"ENSMUSG00000097520.4",294.636281409829,-4.63577537901,0.37614959107292,-12.32428663763,6.70340566713011e-35,4.37537775060357e-32,367.458141467811,765.543946279052,25.0550664124655,20.4879714799863,"chr8","lncRNA","4930488L21Rik"
"21985",21985,"ENSMUSG00000097767.10",5.67430074676802,-5.92749630535852,2.15633768892282,-2.74887200451408,0.0059800733122096,0.0452847318110962,4.84773273704236,17.8494702500297,0,0,"chr5","lncRNA","Miat"
"22044",22044,"ENSMUSG00000097898.9",90.6664797063103,-3.03219927299817,0.521135940419197,-5.81844205671,5.93986428220118e-09,2.12227842290343e-07,91.1373754563963,232.043113250386,21.046255786471,18.4391743319876,"chr14","lncRNA","4930455B14Rik"
"22050",22050,"ENSMUSG00000097908.9",887.766669327151,-1.51913653776684,0.172262665434438,-8.81872188576472,1.15773598480314e-18,1.77466893306869e-16,1351.54788708741,1281.19530905769,534.174015913765,384.149465249742,"chr5","lncRNA","4933404O12Rik"
"22101",22101,"ENSMUSG00000098076.2",130.636667075609,-1.52534510682955,0.403637956469462,-3.77899323485686,0.000157463701625797,0.00206622603028299,125.071504615693,262.783867569882,70.1541859549034,64.5371101619567,"chr9","processed_pseudogene","Gm6981"
"22112",22112,"ENSMUSG00000098112.9",538.890428945768,-0.669476575294516,0.198377062256825,-3.37476806883948,0.000738779246599284,0.00784284327161066,576.880195708041,746.70283879291,455.000006050374,376.978675231747,"chr15","protein_coding","Bin2"
"22139",22139,"ENSMUSG00000098211.3",179.285685025749,-2.60714435836644,0.353750216080404,-7.37001488579688,1.70608985535249e-13,1.27383845509972e-11,247.23436958916,368.889051833947,64.1409700159117,36.8783486639753,"chr8","lncRNA","Gm27045"
"22192",22192,"ENSMUSG00000098627.8",63.2354693870995,-1.96582176997223,0.520270806738479,-3.77845872670763,0.000157801999246373,0.00206932317093397,81.4419099823116,119.988105569644,33.0726876644545,18.4391743319876,"chr9","lncRNA","4930524O08Rik"
"22279",22279,"ENSMUSG00000099349.8",36.4917615378336,-8.61272818401686,1.6064189146844,-5.36144594992455,8.25584259346878e-08,2.33634572078667e-06,34.903675706705,111.063370444629,0,0,"chr15","lncRNA","1700047G03Rik"
"22284",22284,"ENSMUSG00000099378.2",45.1213373117471,-5.86567457758748,1.04093604355354,-5.63499997325798,1.75058364331912e-08,5.7131144256321e-07,46.5382342756066,130.896115166885,1.00220265649862,2.04879714799863,"chr1","lncRNA","1700067G17Rik"
"22286",22286,"ENSMUSG00000099391.3",7.91100720019781,-6.40680857779455,2.04026382399521,-3.1401863339658,0.00168840406044951,0.0158309396474214,3.87818618963389,27.7658426111573,0,0,"chr5","lncRNA","1700003C15Rik"
"22299",22299,"ENSMUSG00000099435.7",22.9891063259239,-5.46643140370682,1.36520985819384,-4.00409605226472,6.22550680685453e-05,0.000910165496603284,14.5431982111271,75.3644299445699,0,2.04879714799863,"chr15","transcribed_unprocessed_pseudogene","1700065I16Rik"
"22342",22342,"ENSMUSG00000099681.2",252.989810750101,-0.69925671322405,0.25626942101296,-2.72859988702549,0.0063603824198138,0.0475594892396572,278.259859106231,348.064669875579,210.46255786471,175.172156153882,"chr11","lncRNA","1700052K11Rik"
"22376",22376,"ENSMUSG00000099858.2",22.7153177775774,-2.84106478287894,0.888727676398101,-3.19677766128924,0.00138972001774296,0.0133866608976151,25.2082102326203,54.5400479862019,7.01541859549034,4.09759429599725,"chr1","processed_pseudogene","Gm6652"
"22393",22393,"ENSMUSG00000099958.2",47.9614825029727,-2.34636698101327,0.62804779323604,-3.73596883275956,0.000186993829950037,0.00239176831531822,59.1423393919168,101.146998083502,9.01982390848758,22.5367686279849,"chr15","lncRNA","1700010B13Rik"
"22413",22413,"ENSMUSG00000100021.2",5.88907402273977,-5.9816140557,2.0893855538325,-2.86285795588473,0.00419838731356508,0.0339159754756805,10.6650120214932,12.8912840694659,0,0,"chr1","processed_pseudogene","Gm18697"
"22418",22418,"ENSMUSG00000100075.2",118.725567635938,-4.73185569161647,0.531130289854554,-8.90903001015485,5.14809769367326e-19,8.20209517588856e-17,150.279714848313,307.407543194956,9.01982390848758,8.1951885919945,"chr19","lncRNA","1700018L02Rik"
"22426",22426,"ENSMUSG00000100127.7",54.711549412648,-4.22314180510832,0.706417498524841,-5.97825197411897,2.25544682758847e-09,8.62697752541119e-08,64.9596186763676,142.795762000238,8.01762125198896,3.07319572199794,"chr15","transcribed_unprocessed_pseudogene","Gsdmcl-ps"
"22431",22431,"ENSMUSG00000100147.4",17.4409498311282,-4.02264614631405,1.1135497605101,-3.61245297603166,0.00030331412292483,0.00365966485585033,31.0254895170711,34.7073032639467,3.00660796949586,1.02439857399931,"chr1","lncRNA","1700047M11Rik"
"22454",22454,"ENSMUSG00000100211.2",67.452730036061,-2.11873757677721,0.546940508122858,-3.87379896956048,0.000107151812135692,0.00147190072420475,77.5637237926777,141.804124764125,35.0770929774517,15.3659786099897,"chr12","lncRNA","1700064M15Rik"
"22463",22463,"ENSMUSG00000100253.2",287.294066253753,-1.99318420114868,0.273720231437858,-7.28183003016785,3.29321839483509e-13,2.33806950881029e-11,378.123153489304,540.442293681455,133.292953314316,97.3178645299347,"chr1","lncRNA","1700020N18Rik"
"22479",22479,"ENSMUSG00000100372.2",30.2964302052421,-5.28475668889607,1.10528329241092,-4.78135942629567,1.7411373654368e-06,3.69289029897779e-05,35.8732222541134,82.3058905973592,3.00660796949586,0,"chr1","lncRNA","1700003I22Rik"
"22496",22496,"ENSMUSG00000100484.2",5.67982341894409,-5.92882626665384,2.1745979218515,-2.72640114619713,0.00640291288024075,0.0478421488991105,3.87818618963389,18.8411074861425,0,0,"chr1","unprocessed_pseudogene","Gm7133"
"22509",22509,"ENSMUSG00000100585.2",137.465854982121,-7.08380577310558,1.60301489809475,-4.41905173902313,9.91349144793393e-06,0.00017518741131659,154.157901037947,391.696708264541,4.00881062599448,0,"chr14","lncRNA","1700108J01Rik"
"22520",22520,"ENSMUSG00000100625.8",16.050287028231,-4.3277234694346,1.26263214014894,-3.42754103259569,0.000609074249012386,0.0066652289640436,14.5431982111271,46.6069500972998,1.00220265649862,2.04879714799863,"chr13","lncRNA","1700016G22Rik"
"22531",22531,"ENSMUSG00000100680.3",188.099145907117,-0.940536532485378,0.320248860182276,-2.93689267761969,0.003315188116989,0.027984779457303,221.056612809132,273.691877167122,161.354627696278,96.2934659559354,"chr6","lncRNA","1810044D09Rik"
"22555",22555,"ENSMUSG00000100789.7",10.5604785342588,-4.31066565121273,1.47451715709322,-2.923442179344,0.00346184513959914,0.028885350331814,19.3909309481694,20.824381958368,1.00220265649862,1.02439857399931,"chr12","lncRNA","Gm29508"
"22580",22580,"ENSMUSG00000100937.2",193.795074473132,-4.94597226697796,1.11437181982782,-4.43835009013613,9.06510878823692e-06,0.000162465377520979,124.101958068284,626.714733223266,10.0220265649862,14.3415800359904,"chr19","protein_coding","Nscme3l"
"22593",22593,"ENSMUSG00000101012.7",1666.11134573142,-1.6659430625632,0.166287424729468,-10.0184548848087,1.26464485623172e-23,3.28061846422982e-21,2113.61147335047,2954.08732637992,891.960364283772,704.786218911527,"chr17","lncRNA","1700008K24Rik"
"22616",22616,"ENSMUSG00000101167.2",30.1307989361002,-3.60706756442489,0.865204130369428,-4.16903645950549,3.05890058970915e-05,0.000484681241442248,30.0559429696626,81.3142533612465,3.00660796949586,6.14639144399588,"chr15","processed_pseudogene","Macroh2a3"
"22629",22629,"ENSMUSG00000101225.2",117.446758609109,-1.58488997947464,0.418350808321971,-3.78842337088275,0.000151606338475621,0.00200235160098937,115.376039141608,237.00129943095,64.1409700159117,53.2687258479643,"chr7","lncRNA","1700008J07Rik"
"22646",22646,"ENSMUSG00000101337.7",1227.63241460373,-2.20816576649,0.179065547450253,-12.3316059282898,6.12144228504685e-35,4.12870877318793e-32,1649.19867714181,2387.86246455953,478.050667149842,395.417849563735,"chr1","protein_coding","Dnah7c"
"22648",22648,"ENSMUSG00000101348.7",42.2654703837709,-8.8249956206025,2.64989160650942,-3.33032324753361,0.000867452172654077,0.00900103962127313,22.2995705903948,146.762310944689,0,0,"chr1","transcribed_unprocessed_pseudogene","Gm7135"
"22661",22661,"ENSMUSG00000101404.2",101.346459453114,-2.84032919182654,0.409457612754014,-6.93680884993804,4.01055891631821e-12,2.3727967576837e-10,187.122483649835,168.57833013917,23.0506610994683,26.6343629239821,"chr6","lncRNA","1700009C05Rik"
"22760",22760,"ENSMUSG00000101963.3",406.69934330035,-7.63557742910516,1.35988368730593,-5.6148753752845,1.96703964518055e-08,6.35621579367091e-07,248.203916136569,1370.44266030784,2.00440531299724,6.14639144399588,"chr9","transcribed_processed_pseudogene","1700001J11Rik"
"22762",22762,"ENSMUSG00000101969.3",7.60787116940889,-6.3510521977573,1.96120091917592,-3.23834857288663,0.00120223823152618,0.0118260031000004,13.5736516637186,16.857833013917,0,0,"chr10","lncRNA","Gm20125"
"22772",22772,"ENSMUSG00000102018.9",245.841339981029,-1.43976575507283,0.316072474341225,-4.5551760180119,5.23417306423732e-06,9.87950165874795e-05,275.351219464006,443.261844542405,164.361235665774,100.391060251933,"chr15","protein_coding","Iqank1"
"22888",22888,"ENSMUSG00000102463.2",21.5347601976121,-5.37464763759339,1.41892976781021,-3.78781794527287,0.000151976140120972,0.00200461878696723,7.75637237926777,76.3560671806827,1.00220265649862,1.02439857399931,"chr3","processed_pseudogene","1700003N22Rik"
"22893",22893,"ENSMUSG00000102483.3",205.486997182074,-3.99338678357813,0.432931023374628,-9.2240716603082,2.86027747094827e-20,5.40886489225862e-18,219.117519714315,554.325214987034,30.0660796949586,18.4391743319876,"chr1","protein_coding","Catspere1"
"22920",22920,"ENSMUSG00000102569.2",9.37084969348658,-6.65129171744557,1.91548360627729,-3.47238248119087,0.000515860809640995,0.00578278538630244,8.72591892667624,28.7574798472701,0,0,"chr3","lncRNA","Gm37041"
"22953",22953,"ENSMUSG00000102677.2",10.8912542331272,-4.3493567363288,1.59811374082528,-2.72155643570322,0.00649752896285842,0.0484061123101904,5.81727928445083,35.6989405000594,0,2.04879714799863,"chr3","lncRNA","4930535E02Rik"
"22969",22969,"ENSMUSG00000102737.2",22.029645274935,-2.95107912972012,1.02917783141138,-2.86741420156039,0.00413840997772892,0.0335617585127723,12.6041051163101,65.4480575834423,8.01762125198896,2.04879714799863,"chr8","TEC","1700016A09Rik"
"22996",22996,"ENSMUSG00000102817.3",151.101422455349,-3.33493417155129,0.880367062950917,-3.78811783390994,0.0001517928583307,0.00200350730297677,149.310168300905,400.621443389556,38.0837009469476,16.390377183989,"chr1","transcribed_unprocessed_pseudogene","Gm6185"
"23011",23011,"ENSMUSG00000102880.2",107.796051981689,-4.58796536435532,0.580364900953655,-7.90531156659609,2.67264274957479e-15,2.5270211866774e-13,109.558759857157,304.432631486618,10.0220265649862,7.17079001799519,"chr4","TEC","4930517J16Rik"
"23033",23033,"ENSMUSG00000102936.2",16.5516020112644,-4.37882246577834,1.2736391811564,-3.43804001208772,0.000585941111099718,0.0064224986142967,12.6041051163101,50.5734990417509,2.00440531299724,1.02439857399931,"chr3","lncRNA","Gm35584"
"23262",23262,"ENSMUSG00000103705.2",59.7792522988086,-3.35274741614218,0.634764432310829,-5.2818766230122,1.2786730013145e-07,3.49158832774597e-06,60.1118859393252,157.670320541929,8.01762125198896,13.3171814619911,"chr1","lncRNA","4930518J20Rik"
"23395",23395,"ENSMUSG00000104148.6",7.90548452802173,-6.40583580852498,2.02108904046103,-3.16949707820084,0.0015270299348549,0.01445855110054,4.84773273704236,26.7742053750446,0,0,"chr18","protein_coding","Pcdha2"
"23408",23408,"ENSMUSG00000104186.2",14.5573348090849,-4.17448751743664,1.30991763144604,-3.18683207037098,0.00143840263204772,0.0137480580334689,16.482291305944,38.6738522083977,0,3.07319572199794,"chr3","TEC","Gm37819"
"23437",23437,"ENSMUSG00000104275.2",28.3699555359536,-2.81027056289772,0.788003497374701,-3.56631737328625,0.00036203289652589,0.0042589381559912,35.8732222541134,63.4647831112168,9.01982390848758,5.12199286999656,"chr3","lncRNA","Gm37867"
"23510",23510,"ENSMUSG00000104529.5",847.55047146516,-8.01057155444823,1.1184994883166,-7.1618911212061,7.9571612201965e-13,5.23047069891797e-11,1018.0238747789,2359.10498471226,11.0242292214848,2.04879714799863,"chr5","lncRNA","Rbakdn"
"23526",23526,"ENSMUSG00000104586.2",16.7970836199802,-7.49321165364914,1.77323047528585,-4.22574039758775,2.38156424320097e-05,0.000387367933255051,10.6650120214932,56.5233224584274,0,0,"chr3","lncRNA","4921539H07Rik"
"23540",23540,"ENSMUSG00000104638.2",15.7336516455784,-7.39917105443195,1.72005325569121,-4.30171044410982,1.6948469998027e-05,0.000285066784655095,23.2691171378033,39.6654894445105,0,0,"chr5","lncRNA","4930568A13Rik"
"23565",23565,"ENSMUSG00000104705.2",328.083882008827,-8.01062822341782,0.694047052273036,-11.5419094385354,8.11045825232495e-31,3.72970482448962e-28,510.951030484264,796.284700598548,1.00220265649862,4.09759429599725,"chr5","TEC","4930405N21Rik"
"23570",23570,"ENSMUSG00000104719.2",22.5198854092259,-2.67301354486377,0.924308498705228,-2.89190627221121,0.00382912161292065,0.0314569414193408,21.3300240429864,56.5233224584274,3.00660796949586,9.21958716599381,"chr5","TEC","4933437G19Rik"
"23589",23589,"ENSMUSG00000104804.3",10.7809881371907,-6.85414862781509,1.82130014976542,-3.76332732894019,0.000167667509189062,0.00217334041059032,22.2995705903948,20.824381958368,0,0,"chr6","miRNA","Mir7233"
"23659",23659,"ENSMUSG00000104982.2",7.18384728964145,-6.26766311895081,2.18885952099894,-2.86343781262418,0.0041907106738315,0.0338908232511217,0.969546547408471,27.7658426111573,0,0,"chr5","lncRNA","Gm32554"
"23664",23664,"ENSMUSG00000104988.2",9.07323633487374,-6.60526055658872,1.88502895583429,-3.50406317958405,0.000458216632389345,0.00522047034896735,17.4518378533525,18.8411074861425,0,0,"chr9","TEC","Gm43622"
"23688",23688,"ENSMUSG00000105075.2",11.1283055453882,-6.89914501087683,1.92158103268711,-3.59034820469121,0.000330236504959483,0.00393754003615214,4.84773273704236,39.6654894445105,0,0,"chr17","processed_pseudogene","Mark1-ps2"
"23716",23716,"ENSMUSG00000105174.2",43.1736565983475,-8.85569059451991,1.54597001668655,-5.72824213855074,1.01476654269477e-08,3.41643697585457e-07,80.4723634349031,92.2222629584869,0,0,"chr5","TEC","Gm43353"
"23816",23816,"ENSMUSG00000105531.2",103.730425223413,-1.55323730002889,0.39281576344458,-3.95411142976706,7.68196043111813e-05,0.00110082710597198,127.01059771051,182.461251444748,49.1079301684324,56.3419215699622,"chr5","lncRNA","4930458A03Rik"
"23855",23855,"ENSMUSG00000105662.5",120.277721572201,-4.0497306239481,0.446095277201358,-9.07817417246526,1.10411374534344e-19,1.87736449775455e-17,195.848402576511,257.825681389318,10.0220265649862,17.4147757579883,"chr3","lncRNA","Gm6639"
"23861",23861,"ENSMUSG00000105688.2",6.18116470917654,-6.05079340461397,2.16130479719331,-2.79960207948068,0.00511656361254997,0.0398953942721912,2.90863964222541,21.8160191944808,0,0,"chr5","lncRNA","4930437M23Rik"
"23908",23908,"ENSMUSG00000105833.2",7.85578047843708,-6.3972809879985,1.94772271938949,-3.2844926663913,0.00102166157004125,0.0103052344009046,13.5736516637186,17.8494702500297,0,0,"chr5","processed_pseudogene","Gm4751"
"23976",23976,"ENSMUSG00000106013.5",9.39846305436695,-6.65537967179895,1.98597348600732,-3.35119261092411,0.000804643149240976,0.00841852595822748,3.87818618963389,33.7156660278339,0,0,"chr5","lncRNA","4933402J10Rik"
"23979",23979,"ENSMUSG00000106020.2",8.13130314834563,-6.44665679693741,1.96135451046855,-3.28683915249843,0.00101318687325733,0.0102555393664276,8.72591892667624,23.7992936667063,0,0,"chr5","lncRNA","4930573C15Rik"
"23981",23981,"ENSMUSG00000106023.2",20.4328831727619,-7.77609644936556,1.67453243984281,-4.64374189734749,3.42154961155194e-06,6.69551594198666e-05,25.2082102326203,56.5233224584274,0,0,"chr3","lncRNA","Gm36831"
"23999",23999,"ENSMUSG00000106086.2",23.6717922826903,-4.48955827191425,1.11143886794236,-4.03941089465937,5.35856200793267e-05,0.000797243703444924,24.2386636852118,66.439694819555,4.00881062599448,0,"chr3","lncRNA","Lef1os1"
"24014",24014,"ENSMUSG00000106148.2",6.89727927538075,-6.20921810721962,2.03281260502115,-3.05449606711535,0.00225438970341816,0.0202554712517598,7.75637237926777,19.8327447222552,0,0,"chr5","lncRNA","Gm32877"
"24016",24016,"ENSMUSG00000106150.3",204.568320992124,-7.65095506616283,0.768314938312594,-9.95809749966099,2.3246858891269e-23,5.95413851653084e-21,430.478667049361,383.763610375639,3.00660796949586,1.02439857399931,"chr3","TEC","4921527H02Rik"
